"county","naics","establishments","avg_employment","avg_wkly_wage","avg_annual_wage"
"Wasco County","999999",4,7,546,28392
"Washington County","111120",1,0,0,0
"Washington County","111140",2,0,0,0
"Washington County","111150",1,0,0,0
"Washington County","111191",1,0,0,0
"Washington County","111199",1,0,0,0
"Washington County","111219",2,0,0,0
"Washington County","111331",1,0,0,0
"Washington County","111332",12,46,747,38844
"Washington County","111333",4,0,0,0
"Washington County","111334",18,768,816,42432
"Washington County","111335",9,39,852,44304
"Washington County","111339",2,0,0,0
"Washington County","111411",1,0,0,0
"Washington County","111419",3,0,0,0
"Washington County","111421",48,1106,925,48100
"Washington County","111422",11,0,0,0
"Washington County","111940",1,0,0,0
"Washington County","111998",33,0,0,0
"Washington County","112111",2,0,0,0
"Washington County","112120",2,0,0,0
"Washington County","112320",1,0,0,0
"Washington County","112910",2,0,0,0
"Washington County","112920",2,0,0,0
"Washington County","112990",2,0,0,0
"Washington County","113110",1,0,0,0
"Washington County","113210",1,0,0,0
"Washington County","113310",11,131,1369,71188
"Washington County","115112",2,0,0,0
"Washington County","115114",3,85,857,44564
"Washington County","115115",6,204,493,25636
"Washington County","115116",1,0,0,0
"Washington County","115210",10,29,469,24388
"Washington County","115310",6,34,1389,72228
"Washington County","212319",1,0,0,0
"Washington County","212321",4,0,0,0
"Washington County","213112",2,0,0,0
"Washington County","221114",4,0,0,0
"Washington County","221115",1,0,0,0
"Washington County","221118",4,4,4302,223704
"Washington County","221121",2,0,0,0
"Washington County","221210",2,0,0,0
"Washington County","221310",1,0,0,0
"Washington County","236115",478,1237,1257,65364
"Washington County","236116",9,151,2224,115648
"Washington County","236117",4,52,2909,151268
"Washington County","236118",233,1444,1221,63492
"Washington County","236210",7,273,2697,140244
"Washington County","236220",78,1070,2050,106600
"Washington County","237110",16,0,0,0
"Washington County","237120",2,0,0,0
"Washington County","237130",15,561,2544,132288
"Washington County","237210",12,0,0,0
"Washington County","237310",23,653,2109,109668
"Washington County","237990",10,164,2282,118664
"Washington County","238111",20,131,1004,52208
"Washington County","238112",5,300,2003,104156
"Washington County","238121",1,0,0,0
"Washington County","238122",10,0,0,0
"Washington County","238131",22,0,0,0
"Washington County","238132",2,0,0,0
"Washington County","238141",23,138,2078,108056
"Washington County","238142",5,100,1948,101296
"Washington County","238151",2,0,0,0
"Washington County","238152",4,0,0,0
"Washington County","238161",67,581,1230,63960
"Washington County","238162",9,529,1809,94068
"Washington County","238171",24,246,1406,73112
"Washington County","238172",4,152,2138,111176
"Washington County","238191",1,0,0,0
"Washington County","238192",5,0,0,0
"Washington County","238211",75,579,1615,83980
"Washington County","238212",80,1707,2199,114348
"Washington County","238221",131,1114,1574,81848
"Washington County","238222",37,1647,2226,115752
"Washington County","238291",4,0,0,0
"Washington County","238292",14,0,0,0
"Washington County","238311",72,477,1298,67496
"Washington County","238312",11,629,1759,91468
"Washington County","238321",213,762,919,47788
"Washington County","238322",7,34,1486,77272
"Washington County","238331",78,268,1160,60320
"Washington County","238332",6,49,2316,120432
"Washington County","238341",23,0,0,0
"Washington County","238342",2,0,0,0
"Washington County","238351",48,433,1653,85956
"Washington County","238352",6,72,1422,73944
"Washington County","238391",9,138,1262,65624
"Washington County","238392",8,94,1327,69004
"Washington County","238911",32,219,1358,70616
"Washington County","238912",18,258,1957,101764
"Washington County","238991",51,330,1235,64220
"Washington County","238992",11,396,2200,114400
"Washington County","311111",3,0,0,0
"Washington County","311119",1,0,0,0
"Washington County","311340",1,0,0,0
"Washington County","311351",1,0,0,0
"Washington County","311411",1,0,0,0
"Washington County","311412",2,0,0,0
"Washington County","311421",8,121,1118,58136
"Washington County","311422",2,0,0,0
"Washington County","311423",4,0,0,0
"Washington County","311513",1,0,0,0
"Washington County","311520",2,0,0,0
"Washington County","311611",1,0,0,0
"Washington County","311612",3,0,0,0
"Washington County","311710",1,0,0,0
"Washington County","311811",17,266,580,30160
"Washington County","311812",16,479,1272,66144
"Washington County","311821",3,0,0,0
"Washington County","311824",1,0,0,0
"Washington County","311911",2,0,0,0
"Washington County","311920",6,32,735,38220
"Washington County","311930",1,0,0,0
"Washington County","311941",1,0,0,0
"Washington County","311991",8,0,0,0
"Washington County","311999",4,0,0,0
"Washington County","312111",2,0,0,0
"Washington County","312120",13,186,1164,60528
"Washington County","312130",37,464,884,45968
"Washington County","312140",2,0,0,0
"Washington County","313110",2,0,0,0
"Washington County","314120",2,0,0,0
"Washington County","314910",3,0,0,0
"Washington County","314999",1,0,0,0
"Washington County","315120",1,0,0,0
"Washington County","315210",3,33,950,49400
"Washington County","315250",4,0,0,0
"Washington County","316210",1,0,0,0
"Washington County","316990",3,0,0,0
"Washington County","321113",6,0,0,0
"Washington County","321114",2,0,0,0
"Washington County","321215",4,0,0,0
"Washington County","321219",2,0,0,0
"Washington County","321911",3,0,0,0
"Washington County","321912",1,0,0,0
"Washington County","321918",1,0,0,0
"Washington County","321920",6,119,1180,61360
"Washington County","321992",2,0,0,0
"Washington County","321999",2,0,0,0
"Washington County","322211",6,0,0,0
"Washington County","322220",5,0,0,0
"Washington County","323111",45,474,1310,68120
"Washington County","323113",19,0,0,0
"Washington County","323120",1,0,0,0
"Washington County","324121",1,0,0,0
"Washington County","325120",1,0,0,0
"Washington County","325130",1,0,0,0
"Washington County","325180",3,0,0,0
"Washington County","325199",1,0,0,0
"Washington County","325211",1,0,0,0
"Washington County","325314",3,0,0,0
"Washington County","325411",3,12,1376,71552
"Washington County","325412",6,0,0,0
"Washington County","325413",2,0,0,0
"Washington County","325510",1,0,0,0
"Washington County","325520",1,0,0,0
"Washington County","325611",2,0,0,0
"Washington County","325612",1,0,0,0
"Washington County","325620",3,8,2121,110292
"Washington County","325998",4,141,1936,100672
"Washington County","326122",1,0,0,0
"Washington County","326140",1,0,0,0
"Washington County","326150",1,0,0,0
"Washington County","326160",1,0,0,0
"Washington County","326191",1,0,0,0
"Washington County","326199",20,0,0,0
"Washington County","326220",1,0,0,0
"Washington County","326291",1,0,0,0
"Washington County","326299",1,0,0,0
"Washington County","327110",1,0,0,0
"Washington County","327120",1,0,0,0
"Washington County","327215",2,0,0,0
"Washington County","327320",6,72,1591,82732
"Washington County","327331",2,0,0,0
"Washington County","327390",3,0,0,0
"Washington County","327910",2,0,0,0
"Washington County","327991",4,0,0,0
"Washington County","327999",2,0,0,0
"Washington County","331110",1,0,0,0
"Washington County","331318",1,0,0,0
"Washington County","331492",1,0,0,0
"Washington County","331523",2,0,0,0
"Washington County","332111",1,0,0,0
"Washington County","332114",1,0,0,0
"Washington County","332117",1,0,0,0
"Washington County","332215",2,0,0,0
"Washington County","332216",1,0,0,0
"Washington County","332311",2,0,0,0
"Washington County","332312",4,0,0,0
"Washington County","332313",6,175,2082,108264
"Washington County","332321",3,68,977,50804
"Washington County","332322",9,77,1157,60164
"Washington County","332323",5,20,1141,59332
"Washington County","332410",1,0,0,0
"Washington County","332420",1,0,0,0
"Washington County","332439",2,0,0,0
"Washington County","332510",1,0,0,0
"Washington County","332613",4,0,0,0
"Washington County","332618",2,0,0,0
"Washington County","332710",50,0,0,0
"Washington County","332721",3,0,0,0
"Washington County","332811",1,0,0,0
"Washington County","332812",10,187,1146,59592
"Washington County","332813",6,0,0,0
"Washington County","332911",1,0,0,0
"Washington County","332912",0,0,0,0
"Washington County","332919",2,0,0,0
"Washington County","332996",4,0,0,0
"Washington County","332999",15,233,1197,62244
"Washington County","333111",1,0,0,0
"Washington County","333120",1,0,0,0
"Washington County","333131",1,0,0,0
"Washington County","333132",1,0,0,0
"Washington County","333241",3,0,0,0
"Washington County","333242",20,3379,2684,139568
"Washington County","333243",5,0,0,0
"Washington County","333248",6,0,0,0
"Washington County","333310",8,0,0,0
"Washington County","333413",2,0,0,0
"Washington County","333414",2,0,0,0
"Washington County","333415",2,0,0,0
"Washington County","333511",7,36,1321,68692
"Washington County","333514",3,0,0,0
"Washington County","333515",1,0,0,0
"Washington County","333517",3,0,0,0
"Washington County","333611",2,0,0,0
"Washington County","333612",1,0,0,0
"Washington County","333912",1,0,0,0
"Washington County","333914",2,0,0,0
"Washington County","333922",1,0,0,0
"Washington County","333923",2,0,0,0
"Washington County","333924",1,0,0,0
"Washington County","333993",1,0,0,0
"Washington County","333995",1,0,0,0
"Washington County","333996",1,0,0,0
"Washington County","333998",3,0,0,0
"Washington County","334111",8,136,7717,401284
"Washington County","334118",8,350,1624,84448
"Washington County","334210",1,0,0,0
"Washington County","334220",3,0,0,0
"Washington County","334290",2,0,0,0
"Washington County","334310",7,0,0,0
"Washington County","334412",4,0,0,0
"Washington County","334413",47,21207,4084,212368
"Washington County","334416",2,0,0,0
"Washington County","334417",2,0,0,0
"Washington County","334418",11,671,1334,69368
"Washington County","334419",9,153,2038,105976
"Washington County","334510",8,371,1488,77376
"Washington County","334511",5,91,1933,100516
"Washington County","334512",1,0,0,0
"Washington County","334513",8,222,1392,72384
"Washington County","334514",3,0,0,0
"Washington County","334515",9,1003,2343,121836
"Washington County","334516",9,0,0,0
"Washington County","334519",6,18,1436,74672
"Washington County","334610",2,0,0,0
"Washington County","335132",4,0,0,0
"Washington County","335139",2,0,0,0
"Washington County","335220",1,0,0,0
"Washington County","335311",2,0,0,0
"Washington County","335313",2,0,0,0
"Washington County","335314",2,0,0,0
"Washington County","335910",4,0,0,0
"Washington County","335921",1,0,0,0
"Washington County","335931",2,0,0,0
"Washington County","335991",2,0,0,0
"Washington County","335999",7,0,0,0
"Washington County","336211",2,0,0,0
"Washington County","336320",1,0,0,0
"Washington County","336350",1,0,0,0
"Washington County","336370",1,0,0,0
"Washington County","336390",3,0,0,0
"Washington County","336411",4,0,0,0
"Washington County","336413",3,0,0,0
"Washington County","336611",2,0,0,0
"Washington County","336991",1,0,0,0
"Washington County","337110",20,0,0,0
"Washington County","337121",1,0,0,0
"Washington County","337122",2,0,0,0
"Washington County","337127",1,0,0,0
"Washington County","337212",3,0,0,0
"Washington County","337214",2,0,0,0
"Washington County","337215",6,120,1584,82368
"Washington County","337910",2,0,0,0
"Washington County","339112",8,0,0,0
"Washington County","339113",11,496,1769,91988
"Washington County","339114",3,0,0,0
"Washington County","339116",13,75,1117,58084
"Washington County","339910",4,8,941,48932
"Washington County","339920",7,171,1383,71916
"Washington County","339930",3,0,0,0
"Washington County","339940",2,0,0,0
"Washington County","339950",22,238,1542,80184
"Washington County","339991",2,0,0,0
"Washington County","339992",3,0,0,0
"Washington County","339994",2,0,0,0
"Washington County","339999",11,94,1093,56836
"Washington County","423110",8,112,982,51064
"Washington County","423120",31,355,1551,80652
"Washington County","423210",6,16,2540,132080
"Washington County","423220",9,91,1268,65936
"Washington County","423310",39,885,1997,103844
"Washington County","423320",11,101,1558,81016
"Washington County","423330",2,0,0,0
"Washington County","423390",8,0,0,0
"Washington County","423410",4,0,0,0
"Washington County","423420",22,726,1698,88296
"Washington County","423430",40,1009,5364,278928
"Washington County","423440",11,59,1525,79300
"Washington County","423450",70,573,2631,136812
"Washington County","423460",1,0,0,0
"Washington County","423490",20,241,1319,68588
"Washington County","423510",22,300,1893,98436
"Washington County","423610",50,735,2228,115856
"Washington County","423620",12,122,2324,120848
"Washington County","423690",76,926,4227,219804
"Washington County","423710",34,355,1517,78884
"Washington County","423720",21,349,1674,87048
"Washington County","423730",15,188,2599,135148
"Washington County","423740",3,18,1376,71552
"Washington County","423810",13,346,1945,101140
"Washington County","423820",20,129,1634,84968
"Washington County","423830",77,1220,2139,111228
"Washington County","423840",17,0,0,0
"Washington County","423850",13,0,0,0
"Washington County","423860",9,74,1399,72748
"Washington County","423910",18,82,1683,87516
"Washington County","423920",6,29,1144,59488
"Washington County","423930",18,164,1209,62868
"Washington County","423940",8,69,946,49192
"Washington County","423990",27,205,1551,80652
"Washington County","424110",3,0,0,0
"Washington County","424120",3,0,0,0
"Washington County","424130",8,88,1470,76440
"Washington County","424210",41,1182,2529,131508
"Washington County","424310",6,0,0,0
"Washington County","424340",7,0,0,0
"Washington County","424350",21,53,1582,82264
"Washington County","424410",13,196,1477,76804
"Washington County","424420",5,8,3136,163072
"Washington County","424430",3,0,0,0
"Washington County","424450",4,0,0,0
"Washington County","424460",5,18,1875,97500
"Washington County","424470",4,0,0,0
"Washington County","424480",4,14,1683,87516
"Washington County","424490",28,385,1103,57356
"Washington County","424510",3,0,0,0
"Washington County","424590",5,0,0,0
"Washington County","424610",14,98,1885,98020
"Washington County","424690",16,156,2147,111644
"Washington County","424710",1,0,0,0
"Washington County","424720",5,0,0,0
"Washington County","424810",1,0,0,0
"Washington County","424820",6,0,0,0
"Washington County","424910",17,100,1284,66768
"Washington County","424920",2,0,0,0
"Washington County","424930",4,36,1179,61308
"Washington County","424940",6,0,0,0
"Washington County","424950",6,35,1727,89804
"Washington County","424990",22,122,1536,79872
"Washington County","425120",432,1320,2291,119132
"Washington County","441110",46,3095,1698,88296
"Washington County","441120",27,159,1213,63076
"Washington County","441210",7,120,1479,76908
"Washington County","441222",1,0,0,0
"Washington County","441227",10,0,0,0
"Washington County","441330",58,519,806,41912
"Washington County","441340",30,320,1127,58604
"Washington County","444110",10,0,0,0
"Washington County","444120",25,0,0,0
"Washington County","444140",15,170,658,34216
"Washington County","444180",34,505,1497,77844
"Washington County","444230",2,0,0,0
"Washington County","444240",26,0,0,0
"Washington County","445110",80,5254,771,40092
"Washington County","445131",101,568,608,31616
"Washington County","445132",5,65,1606,83512
"Washington County","445230",7,89,463,24076
"Washington County","445240",3,0,0,0
"Washington County","445250",1,0,0,0
"Washington County","445292",7,50,453,23556
"Washington County","445298",30,281,457,23764
"Washington County","445320",23,197,618,32136
"Washington County","449110",53,387,1146,59592
"Washington County","449121",19,161,2180,113360
"Washington County","449122",6,5,775,40300
"Washington County","449129",26,388,646,33592
"Washington County","449210",70,890,1202,62504
"Washington County","455110",26,1780,562,29224
"Washington County","455211",15,4259,862,44824
"Washington County","455219",55,404,505,26260
"Washington County","456110",66,655,1085,56420
"Washington County","456120",27,384,628,32656
"Washington County","456130",19,88,847,44044
"Washington County","456191",16,55,565,29380
"Washington County","456199",19,68,1542,80184
"Washington County","457110",51,586,644,33488
"Washington County","457120",23,164,509,26468
"Washington County","457210",3,24,1161,60372
"Washington County","458110",138,3483,973,50596
"Washington County","458210",27,492,673,34996
"Washington County","458310",33,0,0,0
"Washington County","458320",2,0,0,0
"Washington County","459110",59,1056,848,44096
"Washington County","459120",37,403,599,31148
"Washington County","459130",8,48,349,18148
"Washington County","459140",7,70,621,32292
"Washington County","459210",11,124,696,36192
"Washington County","459310",10,36,501,26052
"Washington County","459410",12,191,1509,78468
"Washington County","459420",20,284,284,14768
"Washington County","459510",33,522,758,39416
"Washington County","459910",44,463,707,36764
"Washington County","459920",4,12,448,23296
"Washington County","459930",4,11,1136,59072
"Washington County","459991",39,383,645,33540
"Washington County","459999",60,226,1153,59956
"Washington County","481211",5,0,0,0
"Washington County","481212",1,0,0,0
"Washington County","481219",4,0,0,0
